timestamp, GAS, COAL, OIL, SOLAR, WIND, THERMO, STORAGE
2019-12-21 01:00:00, 3632.428760558367, 2260.640625, 0, 0, 0.14090336114168167, 0, 0
2019-12-21 02:00:00, 3477.3678194582462, 2130.25, 0, 0, 0.0315336836501956, 0, 0
2019-12-21 03:00:00, 3347.2217383384705, 2141.546875, 0, 0, 0.14168891310691833, 0, 0
2019-12-21 04:00:00, 3369.893272191286, 2129.328125, 0, 0, 0.16046579973772168, 0, 0
2019-12-21 05:00:00, 3514.1632320284843, 2143.75, 0, 0, 0.010357965715229511, 0, 0
2019-12-21 06:00:00, 3486.08841496706, 2287.375, 0, 0, 0.25665907585062087, 0, 0
2019-12-21 07:00:00, 3360.8274184167385, 2389.46875, 0, 20.443386435508728, 0.16215357976034284, 0, 0
2019-12-21 08:00:00, 3284.8626078665257, 2465.84375, 0, 90.32425999641418, 0.010297298431396484, 0, 0
2019-12-21 09:00:00, 3062.7602028250694, 2659.578125, 0, 135.42714309692383, 0, 0, 0
2019-12-21 10:00:00, 2946.8051197230816, 2616.28125, 0, 155.09029912948608, 0, 0, 0
2019-12-21 11:00:00, 2985.7440390586853, 2472.8125, 0, 161.29905462265015, 0.19758876785635948, 0, 0
2019-12-21 12:00:00, 3007.168815612793, 2348.640625, 0, 153.21407318115234, 0.06552908523008227, 0, 0
2019-12-21 13:00:00, 3233.82316711545, 2146.890625, 0, 149.01965141296387, 0, 0, 0
2019-12-21 14:00:00, 3405.2599245235324, 2127.3125, 0, 125.39094400405884, 0, 0, 0
2019-12-21 15:00:00, 3826.7788025289774, 2141.84375, 0, 70.72793233394623, 0.0074771500658243895, 0, 0
2019-12-21 16:00:00, 4656.449724785984, 2138.015625, 0, 8.974813222885132, 0, 0, 0
2019-12-21 17:00:00, 5483.629474073648, 2446.984375, 0, 0, 0.4538590610027313, 0, 0
2019-12-21 18:00:00, 5994.895868122578, 2567.515625, 0, 3.8668190836906433, 0.09931517019867897, 0, 0
2019-12-21 19:00:00, 6041.138704657555, 2640.609375, 0, 14.529607772827148, 0.03500518575310707, 0, 0
2019-12-21 20:00:00, 6014.837339103222, 2640.328125, 0, 25.192398071289062, 0.2945040637487182, 0, 0
2019-12-21 21:00:00, 5904.353294572793, 2639.46875, 0, 23.854942321777344, 0, 0, 0
2019-12-21 22:00:00, 5471.965694367886, 2632.0, 0, 16.235512733459473, 0, 0, 0
2019-12-21 23:00:00, 4894.959203362465, 2463.140625, 0, 8.61608362197876, 0, 0, 0
2019-12-22 00:00:00, 4104.353974759579, 2456.828125, 0, 1.4507559537887573, 0, 0, 0
2019-12-22 01:00:00, 3622.8413605690002, 2328.46875, 0, 4.476156234741211, 0, 0, 0
2019-12-22 02:00:00, 3441.9040408730507, 2163.359375, 0, 12.395166873931885, 0, 0, 0
2019-12-22 03:00:00, 3299.5247740745544, 2152.703125, 0, 17.697299003601074, 0, 0, 0
